# Renewables.ninja Wind power (Point API) - 52.953, -1.150 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""52.9534193"""," ""lon"": ""-1.1496461"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""135"""," ""turbine"": ""Enercon E126 7500"""," ""raw"": ""true""}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
20/10/2019 06:00,20/10/2019 07:00,0.19,6.915,,,,,,,,,,,
20/10/2019 07:00,20/10/2019 08:00,0.201,7.055,,,,,,,,,,,
20/10/2019 08:00,20/10/2019 09:00,0.201,7.054,,,,,,,,,,,
20/10/2019 09:00,20/10/2019 10:00,0.249,7.582,,,,,,,,,,,
20/10/2019 10:00,20/10/2019 11:00,0.236,7.439,,,,,,,,,,,
20/10/2019 11:00,20/10/2019 12:00,0.236,7.437,,,,,,,,,,,
20/10/2019 12:00,20/10/2019 13:00,0.258,7.676,,,,,,,,,,,
20/10/2019 13:00,20/10/2019 14:00,0.306,8.161,,,,,,,,,,,
20/10/2019 14:00,20/10/2019 15:00,0.326,8.353,,,,,,,,,,,
20/10/2019 15:00,20/10/2019 16:00,0.3,8.103,,,,,,,,,,,
20/10/2019 16:00,20/10/2019 17:00,0.327,8.362,,,,,,,,,,,
20/10/2019 17:00,20/10/2019 18:00,0.385,8.895,,,,,,,,,,,
20/10/2019 18:00,20/10/2019 19:00,0.387,8.915,,,,,,,,,,,
20/10/2019 19:00,20/10/2019 20:00,0.41,9.127,,,,,,,,,,,
20/10/2019 20:00,20/10/2019 21:00,0.424,9.252,,,,,,,,,,,
20/10/2019 21:00,20/10/2019 22:00,0.436,9.356,,,,,,,,,,,
20/10/2019 22:00,20/10/2019 23:00,0.416,9.182,,,,,,,,,,,
20/10/2019 23:00,21/10/2019 00:00,0.388,8.929,,,,,,,,,,,
21/10/2019 00:00,21/10/2019 01:00,0.41,9.128,,,,,,,,,,,
21/10/2019 01:00,21/10/2019 02:00,0.402,9.046,,,,,,,,,,,
21/10/2019 02:00,21/10/2019 03:00,0.378,8.842,,,,,,,,,,,
21/10/2019 03:00,21/10/2019 04:00,0.37,8.756,,,,,,,,,,,
21/10/2019 04:00,21/10/2019 05:00,0.368,8.738,,,,,,,,,,,
21/10/2019 05:00,21/10/2019 06:00,0.378,8.829,,,,,,,,,,,
21/10/2019 06:00,21/10/2019 07:00,0.375,8.812,,,,,,,,,,,
21/10/2019 07:00,21/10/2019 08:00,0.351,8.583,,,,,,,,,,,
21/10/2019 08:00,21/10/2019 09:00,0.28,7.907,,,,,,,,,,,
21/10/2019 09:00,21/10/2019 10:00,0.348,8.563,,,,,,,,,,,
21/10/2019 10:00,21/10/2019 11:00,0.428,9.286,,,,,,,,,,,
21/10/2019 11:00,21/10/2019 12:00,0.363,8.7,,,,,,,,,,,
21/10/2019 12:00,21/10/2019 13:00,0.275,7.85,,,,,,,,,,,
21/10/2019 13:00,21/10/2019 14:00,0.202,7.059,,,,,,,,,,,
21/10/2019 14:00,21/10/2019 15:00,0.168,6.639,,,,,,,,,,,
21/10/2019 15:00,21/10/2019 16:00,0.156,6.475,,,,,,,,,,,
21/10/2019 16:00,21/10/2019 17:00,0.173,6.698,,,,,,,,,,,
21/10/2019 17:00,21/10/2019 18:00,0.182,6.822,,,,,,,,,,,
21/10/2019 18:00,21/10/2019 19:00,0.155,6.453,,,,,,,,,,,
21/10/2019 19:00,21/10/2019 20:00,0.114,5.837,,,,,,,,,,,
21/10/2019 20:00,21/10/2019 21:00,0.084,5.29,,,,,,,,,,,
21/10/2019 21:00,21/10/2019 22:00,0.063,4.832,,,,,,,,,,,
21/10/2019 22:00,21/10/2019 23:00,0.05,4.493,,,,,,,,,,,
21/10/2019 23:00,22/10/2019 00:00,0.043,4.305,,,,,,,,,,,
22/10/2019 00:00,22/10/2019 01:00,0.049,4.482,,,,,,,,,,,
22/10/2019 01:00,22/10/2019 02:00,0.08,5.208,,,,,,,,,,,
22/10/2019 02:00,22/10/2019 03:00,0.129,6.078,,,,,,,,,,,
22/10/2019 03:00,22/10/2019 04:00,0.156,6.464,,,,,,,,,,,
22/10/2019 04:00,22/10/2019 05:00,0.144,6.313,,,,,,,,,,,
22/10/2019 05:00,22/10/2019 06:00,0.123,5.982,,,,,,,,,,,
22/10/2019 06:00,22/10/2019 07:00,0.108,5.735,,,,,,,,,,,
22/10/2019 07:00,22/10/2019 08:00,0.101,5.624,,,,,,,,,,,
22/10/2019 08:00,22/10/2019 09:00,0.086,5.318,,,,,,,,,,,
22/10/2019 09:00,22/10/2019 10:00,0.085,5.301,,,,,,,,,,,
22/10/2019 10:00,22/10/2019 11:00,0.105,5.691,,,,,,,,,,,
22/10/2019 11:00,22/10/2019 12:00,0.132,6.133,,,,,,,,,,,
22/10/2019 12:00,22/10/2019 13:00,0.16,6.537,,,,,,,,,,,
22/10/2019 13:00,22/10/2019 14:00,0.187,6.87,,,,,,,,,,,
22/10/2019 14:00,22/10/2019 15:00,0.194,6.96,,,,,,,,,,,
22/10/2019 15:00,22/10/2019 16:00,0.148,6.362,,,,,,,,,,,
22/10/2019 16:00,22/10/2019 17:00,0.133,6.146,,,,,,,,,,,
22/10/2019 17:00,22/10/2019 18:00,0.18,6.792,,,,,,,,,,,
22/10/2019 18:00,22/10/2019 19:00,0.23,7.373,,,,,,,,,,,
22/10/2019 19:00,22/10/2019 20:00,0.25,7.595,,,,,,,,,,,
22/10/2019 20:00,22/10/2019 21:00,0.274,7.845,,,,,,,,,,,
22/10/2019 21:00,22/10/2019 22:00,0.273,7.838,,,,,,,,,,,
22/10/2019 22:00,22/10/2019 23:00,0.269,7.793,,,,,,,,,,,
22/10/2019 23:00,23/10/2019 00:00,0.244,7.529,,,,,,,,,,,
23/10/2019 00:00,23/10/2019 01:00,0.212,7.173,,,,,,,,,,,
23/10/2019 01:00,23/10/2019 02:00,0.198,7.013,,,,,,,,,,,
23/10/2019 02:00,23/10/2019 03:00,0.175,6.724,,,,,,,,,,,
23/10/2019 03:00,23/10/2019 04:00,0.116,5.884,,,,,,,,,,,
23/10/2019 04:00,23/10/2019 05:00,0.09,5.407,,,,,,,,,,,
23/10/2019 05:00,23/10/2019 06:00,0.082,5.253,,,,,,,,,,,
23/10/2019 06:00,23/10/2019 07:00,0.066,4.91,,,,,,,,,,,
23/10/2019 07:00,23/10/2019 08:00,0.057,4.697,,,,,,,,,,,
23/10/2019 08:00,23/10/2019 09:00,0.051,4.53,,,,,,,,,,,
23/10/2019 09:00,23/10/2019 10:00,0.056,4.672,,,,,,,,,,,
23/10/2019 10:00,23/10/2019 11:00,0.099,5.576,,,,,,,,,,,
23/10/2019 11:00,23/10/2019 12:00,0.133,6.147,,,,,,,,,,,
23/10/2019 12:00,23/10/2019 13:00,0.152,6.413,,,,,,,,,,,
23/10/2019 13:00,23/10/2019 14:00,0.15,6.397,,,,,,,,,,,
23/10/2019 14:00,23/10/2019 15:00,0.134,6.156,,,,,,,,,,,
23/10/2019 15:00,23/10/2019 16:00,0.1,5.602,,,,,,,,,,,
23/10/2019 16:00,23/10/2019 17:00,0.085,5.315,,,,,,,,,,,
23/10/2019 17:00,23/10/2019 18:00,0.095,5.506,,,,,,,,,,,
23/10/2019 18:00,23/10/2019 19:00,0.123,5.995,,,,,,,,,,,
23/10/2019 19:00,23/10/2019 20:00,0.15,6.393,,,,,,,,,,,
23/10/2019 20:00,23/10/2019 21:00,0.146,6.326,,,,,,,,,,,
23/10/2019 21:00,23/10/2019 22:00,0.115,5.864,,,,,,,,,,,
23/10/2019 22:00,23/10/2019 23:00,0.11,5.775,,,,,,,,,,,
23/10/2019 23:00,24/10/2019 00:00,0.138,6.215,,,,,,,,,,,
24/10/2019 00:00,24/10/2019 01:00,0.132,6.122,,,,,,,,,,,
24/10/2019 01:00,24/10/2019 02:00,0.109,5.76,,,,,,,,,,,
24/10/2019 02:00,24/10/2019 03:00,0.079,5.187,,,,,,,,,,,
24/10/2019 03:00,24/10/2019 04:00,0.089,5.398,,,,,,,,,,,
24/10/2019 04:00,24/10/2019 05:00,0.128,6.07,,,,,,,,,,,
24/10/2019 05:00,24/10/2019 06:00,0.112,5.805,,,,,,,,,,,
24/10/2019 06:00,24/10/2019 07:00,0.116,5.881,,,,,,,,,,,
24/10/2019 07:00,24/10/2019 08:00,0.121,5.946,,,,,,,,,,,
24/10/2019 08:00,24/10/2019 09:00,0.112,5.811,,,,,,,,,,,
24/10/2019 09:00,24/10/2019 10:00,0.092,5.446,,,,,,,,,,,
24/10/2019 10:00,24/10/2019 11:00,0.089,5.393,,,,,,,,,,,
24/10/2019 11:00,24/10/2019 12:00,0.093,5.467,,,,,,,,,,,
24/10/2019 12:00,24/10/2019 13:00,0.107,5.712,,,,,,,,,,,
24/10/2019 13:00,24/10/2019 14:00,0.127,6.047,,,,,,,,,,,
24/10/2019 14:00,24/10/2019 15:00,0.132,6.123,,,,,,,,,,,
24/10/2019 15:00,24/10/2019 16:00,0.137,6.206,,,,,,,,,,,
24/10/2019 16:00,24/10/2019 17:00,0.196,6.986,,,,,,,,,,,
24/10/2019 17:00,24/10/2019 18:00,0.303,8.133,,,,,,,,,,,
24/10/2019 18:00,24/10/2019 19:00,0.358,8.654,,,,,,,,,,,
24/10/2019 19:00,24/10/2019 20:00,0.358,8.658,,,,,,,,,,,
24/10/2019 20:00,24/10/2019 21:00,0.34,8.483,,,,,,,,,,,
24/10/2019 21:00,24/10/2019 22:00,0.287,7.978,,,,,,,,,,,
24/10/2019 22:00,24/10/2019 23:00,0.272,7.822,,,,,,,,,,,
24/10/2019 23:00,25/10/2019 00:00,0.273,7.839,,,,,,,,,,,
25/10/2019 00:00,25/10/2019 01:00,0.27,7.811,,,,,,,,,,,
25/10/2019 01:00,25/10/2019 02:00,0.273,7.83,,,,,,,,,,,
25/10/2019 02:00,25/10/2019 03:00,0.243,7.524,,,,,,,,,,,
25/10/2019 03:00,25/10/2019 04:00,0.204,7.083,,,,,,,,,,,
25/10/2019 04:00,25/10/2019 05:00,0.166,6.607,,,,,,,,,,,
25/10/2019 05:00,25/10/2019 06:00,0.144,6.305,,,,,,,,,,,
25/10/2019 06:00,25/10/2019 07:00,0.123,5.991,,,,,,,,,,,
25/10/2019 07:00,25/10/2019 08:00,0.105,5.684,,,,,,,,,,,
25/10/2019 08:00,25/10/2019 09:00,0.093,5.461,,,,,,,,,,,
25/10/2019 09:00,25/10/2019 10:00,0.093,5.466,,,,,,,,,,,
25/10/2019 10:00,25/10/2019 11:00,0.138,6.219,,,,,,,,,,,
25/10/2019 11:00,25/10/2019 12:00,0.23,7.37,,,,,,,,,,,
25/10/2019 12:00,25/10/2019 13:00,0.37,8.765,,,,,,,,,,,
25/10/2019 13:00,25/10/2019 14:00,0.474,9.7,,,,,,,,,,,
25/10/2019 14:00,25/10/2019 15:00,0.666,11.517,,,,,,,,,,,
25/10/2019 15:00,25/10/2019 16:00,0.786,12.945,,,,,,,,,,,
25/10/2019 16:00,25/10/2019 17:00,0.801,13.148,,,,,,,,,,,
25/10/2019 17:00,25/10/2019 18:00,0.819,13.414,,,,,,,,,,,
25/10/2019 18:00,25/10/2019 19:00,0.889,14.668,,,,,,,,,,,
25/10/2019 19:00,25/10/2019 20:00,0.923,15.525,,,,,,,,,,,
25/10/2019 20:00,25/10/2019 21:00,0.91,15.168,,,,,,,,,,,
25/10/2019 21:00,25/10/2019 22:00,0.835,13.672,,,,,,,,,,,
25/10/2019 22:00,25/10/2019 23:00,0.622,11.065,,,,,,,,,,,
25/10/2019 23:00,26/10/2019 00:00,0.293,8.039,,,,,,,,,,,
26/10/2019 00:00,26/10/2019 01:00,0.139,6.227,,,,,,,,,,,
26/10/2019 01:00,26/10/2019 02:00,0.107,5.729,,,,,,,,,,,
26/10/2019 02:00,26/10/2019 03:00,0.115,5.855,,,,,,,,,,,
26/10/2019 03:00,26/10/2019 04:00,0.111,5.788,,,,,,,,,,,
26/10/2019 04:00,26/10/2019 05:00,0.101,5.614,,,,,,,,,,,
26/10/2019 05:00,26/10/2019 06:00,0.103,5.658,,,,,,,,,,,
26/10/2019 06:00,26/10/2019 07:00,0.108,5.742,,,,,,,,,,,
26/10/2019 07:00,26/10/2019 08:00,0.112,5.793,,,,,,,,,,,
26/10/2019 08:00,26/10/2019 09:00,0.136,6.186,,,,,,,,,,,
26/10/2019 09:00,26/10/2019 10:00,0.152,6.416,,,,,,,,,,,
26/10/2019 10:00,26/10/2019 11:00,0.169,6.649,,,,,,,,,,,
26/10/2019 11:00,26/10/2019 12:00,0.187,6.875,,,,,,,,,,,
26/10/2019 12:00,26/10/2019 13:00,0.194,6.968,,,,,,,,,,,
26/10/2019 13:00,26/10/2019 14:00,0.212,7.173,,,,,,,,,,,
26/10/2019 14:00,26/10/2019 15:00,0.204,7.081,,,,,,,,,,,
26/10/2019 15:00,26/10/2019 16:00,0.161,6.54,,,,,,,,,,,
26/10/2019 16:00,26/10/2019 17:00,0.151,6.409,,,,,,,,,,,
26/10/2019 17:00,26/10/2019 18:00,0.175,6.724,,,,,,,,,,,
26/10/2019 18:00,26/10/2019 19:00,0.212,7.176,,,,,,,,,,,
26/10/2019 19:00,26/10/2019 20:00,0.256,7.658,,,,,,,,,,,
26/10/2019 20:00,26/10/2019 21:00,0.302,8.131,,,,,,,,,,,
26/10/2019 21:00,26/10/2019 22:00,0.347,8.546,,,,,,,,,,,
26/10/2019 22:00,26/10/2019 23:00,0.336,8.446,,,,,,,,,,,
26/10/2019 23:00,27/10/2019 00:00,0.333,8.419,,,,,,,,,,,
27/10/2019 00:00,27/10/2019 01:00,0.343,8.511,,,,,,,,,,,
27/10/2019 01:00,27/10/2019 01:00,0.343,8.517,,,,,,,,,,,
27/10/2019 02:00,27/10/2019 02:00,0.332,8.411,,,,,,,,,,,
27/10/2019 03:00,27/10/2019 03:00,0.324,8.34,,,,,,,,,,,
27/10/2019 04:00,27/10/2019 04:00,0.323,8.319,,,,,,,,,,,
27/10/2019 05:00,27/10/2019 05:00,0.318,8.276,,,,,,,,,,,
27/10/2019 06:00,27/10/2019 06:00,0.277,7.882,,,,,,,,,,,
27/10/2019 07:00,27/10/2019 07:00,0.254,7.634,,,,,,,,,,,
27/10/2019 08:00,27/10/2019 08:00,0.262,7.725,,,,,,,,,,,
27/10/2019 09:00,27/10/2019 09:00,0.211,7.166,,,,,,,,,,,
27/10/2019 10:00,27/10/2019 10:00,0.321,8.3,,,,,,,,,,,
27/10/2019 11:00,27/10/2019 11:00,0.337,8.459,,,,,,,,,,,
27/10/2019 12:00,27/10/2019 12:00,0.324,8.336,,,,,,,,,,,
27/10/2019 13:00,27/10/2019 13:00,0.322,8.313,,,,,,,,,,,
27/10/2019 14:00,27/10/2019 14:00,0.314,8.235,,,,,,,,,,,
27/10/2019 15:00,27/10/2019 15:00,0.28,7.901,,,,,,,,,,,
27/10/2019 16:00,27/10/2019 16:00,0.284,7.949,,,,,,,,,,,
27/10/2019 17:00,27/10/2019 17:00,0.295,8.061,,,,,,,,,,,
27/10/2019 18:00,27/10/2019 18:00,0.289,7.991,,,,,,,,,,,
27/10/2019 19:00,27/10/2019 19:00,0.284,7.95,,,,,,,,,,,
27/10/2019 20:00,27/10/2019 20:00,0.266,7.768,,,,,,,,,,,
27/10/2019 21:00,27/10/2019 21:00,0.245,7.548,,,,,,,,,,,
27/10/2019 22:00,27/10/2019 22:00,0.225,7.321,,,,,,,,,,,
27/10/2019 23:00,27/10/2019 23:00,0.2,7.042,,,,,,,,,,,
28/10/2019 00:00,28/10/2019 00:00,0.178,6.771,,,,,,,,,,,
28/10/2019 01:00,28/10/2019 01:00,0.158,6.497,,,,,,,,,,,
28/10/2019 02:00,28/10/2019 02:00,0.134,6.159,,,,,,,,,,,
28/10/2019 03:00,28/10/2019 03:00,0.109,5.753,,,,,,,,,,,
28/10/2019 04:00,28/10/2019 04:00,0.086,5.33,,,,,,,,,,,
28/10/2019 05:00,28/10/2019 05:00,0.073,5.059,,,,,,,,,,,
28/10/2019 06:00,28/10/2019 06:00,0.063,4.846,,,,,,,,,,,
28/10/2019 07:00,28/10/2019 07:00,0.049,4.468,,,,,,,,,,,
28/10/2019 08:00,28/10/2019 08:00,0.046,4.373,,,,,,,,,,,
28/10/2019 09:00,28/10/2019 09:00,0.053,4.59,,,,,,,,,,,
28/10/2019 10:00,28/10/2019 10:00,0.052,4.571,,,,,,,,,,,
28/10/2019 11:00,28/10/2019 11:00,0.057,4.692,,,,,,,,,,,
28/10/2019 12:00,28/10/2019 12:00,0.065,4.872,,,,,,,,,,,
28/10/2019 13:00,28/10/2019 13:00,0.073,5.057,,,,,,,,,,,
28/10/2019 14:00,28/10/2019 14:00,0.08,5.214,,,,,,,,,,,
28/10/2019 15:00,28/10/2019 15:00,0.097,5.54,,,,,,,,,,,
28/10/2019 16:00,28/10/2019 16:00,0.153,6.425,,,,,,,,,,,
28/10/2019 17:00,28/10/2019 17:00,0.238,7.465,,,,,,,,,,,
28/10/2019 18:00,28/10/2019 18:00,0.276,7.862,,,,,,,,,,,
28/10/2019 19:00,28/10/2019 19:00,0.267,7.772,,,,,,,,,,,
28/10/2019 20:00,28/10/2019 20:00,0.253,7.624,,,,,,,,,,,
28/10/2019 21:00,28/10/2019 21:00,0.241,7.493,,,,,,,,,,,
28/10/2019 22:00,28/10/2019 22:00,0.217,7.235,,,,,,,,,,,
28/10/2019 23:00,28/10/2019 23:00,0.193,6.954,,,,,,,,,,,
29/10/2019 00:00,29/10/2019 00:00,0.183,6.826,,,,,,,,,,,
29/10/2019 01:00,29/10/2019 01:00,0.18,6.791,,,,,,,,,,,
29/10/2019 02:00,29/10/2019 02:00,0.171,6.678,,,,,,,,,,,
29/10/2019 03:00,29/10/2019 03:00,0.158,6.497,,,,,,,,,,,
29/10/2019 04:00,29/10/2019 04:00,0.148,6.358,,,,,,,,,,,
29/10/2019 05:00,29/10/2019 05:00,0.136,6.188,,,,,,,,,,,
29/10/2019 06:00,29/10/2019 06:00,0.133,6.139,,,,,,,,,,,
29/10/2019 07:00,29/10/2019 07:00,0.136,6.182,,,,,,,,,,,
29/10/2019 08:00,29/10/2019 08:00,0.132,6.133,,,,,,,,,,,
29/10/2019 09:00,29/10/2019 09:00,0.14,6.247,,,,,,,,,,,
29/10/2019 10:00,29/10/2019 10:00,0.238,7.474,,,,,,,,,,,
29/10/2019 11:00,29/10/2019 11:00,0.251,7.611,,,,,,,,,,,
29/10/2019 12:00,29/10/2019 12:00,0.249,7.578,,,,,,,,,,,
29/10/2019 13:00,29/10/2019 13:00,0.258,7.67,,,,,,,,,,,
29/10/2019 14:00,29/10/2019 14:00,0.275,7.858,,,,,,,,,,,
29/10/2019 15:00,29/10/2019 15:00,0.268,7.781,,,,,,,,,,,
29/10/2019 16:00,29/10/2019 16:00,0.317,8.268,,,,,,,,,,,
29/10/2019 17:00,29/10/2019 17:00,0.371,8.77,,,,,,,,,,,
29/10/2019 18:00,29/10/2019 18:00,0.361,8.671,,,,,,,,,,,
29/10/2019 19:00,29/10/2019 19:00,0.353,8.614,,,,,,,,,,,
29/10/2019 20:00,29/10/2019 20:00,0.358,8.658,,,,,,,,,,,
29/10/2019 21:00,29/10/2019 21:00,0.354,8.618,,,,,,,,,,,
29/10/2019 22:00,29/10/2019 22:00,0.355,8.625,,,,,,,,,,,
29/10/2019 23:00,29/10/2019 23:00,0.355,8.631,,,,,,,,,,,
30/10/2019 00:00,30/10/2019 00:00,0.348,8.559,,,,,,,,,,,
30/10/2019 01:00,30/10/2019 01:00,0.34,8.484,,,,,,,,,,,
30/10/2019 02:00,30/10/2019 02:00,0.334,8.431,,,,,,,,,,,
30/10/2019 03:00,30/10/2019 03:00,0.323,8.319,,,,,,,,,,,
30/10/2019 04:00,30/10/2019 04:00,0.31,8.205,,,,,,,,,,,
30/10/2019 05:00,30/10/2019 05:00,0.298,8.083,,,,,,,,,,,
30/10/2019 06:00,30/10/2019 06:00,0.298,8.08,,,,,,,,,,,
30/10/2019 07:00,30/10/2019 07:00,0.285,7.956,,,,,,,,,,,
30/10/2019 08:00,30/10/2019 08:00,0.223,7.31,,,,,,,,,,,
30/10/2019 09:00,30/10/2019 09:00,0.169,6.645,,,,,,,,,,,
30/10/2019 10:00,30/10/2019 10:00,0.305,8.154,,,,,,,,,,,
30/10/2019 11:00,30/10/2019 11:00,0.343,8.509,,,,,,,,,,,
30/10/2019 12:00,30/10/2019 12:00,0.321,8.306,,,,,,,,,,,
30/10/2019 13:00,30/10/2019 13:00,0.302,8.131,,,,,,,,,,,
30/10/2019 14:00,30/10/2019 14:00,0.298,8.077,,,,,,,,,,,
30/10/2019 15:00,30/10/2019 15:00,0.293,8.041,,,,,,,,,,,
30/10/2019 16:00,30/10/2019 16:00,0.329,8.389,,,,,,,,,,,
30/10/2019 17:00,30/10/2019 17:00,0.375,8.806,,,,,,,,,,,
30/10/2019 18:00,30/10/2019 18:00,0.361,8.672,,,,,,,,,,,
30/10/2019 19:00,30/10/2019 19:00,0.343,8.516,,,,,,,,,,,
30/10/2019 20:00,30/10/2019 20:00,0.339,8.477,,,,,,,,,,,
30/10/2019 21:00,30/10/2019 21:00,0.356,8.636,,,,,,,,,,,
30/10/2019 22:00,30/10/2019 22:00,0.378,8.833,,,,,,,,,,,
30/10/2019 23:00,30/10/2019 23:00,0.363,8.694,,,,,,,,,,,
31/10/2019 00:00,31/10/2019 00:00,0.31,8.207,,,,,,,,,,,
31/10/2019 01:00,31/10/2019 01:00,0.277,7.875,,,,,,,,,,,
31/10/2019 02:00,31/10/2019 02:00,0.239,7.479,,,,,,,,,,,
31/10/2019 03:00,31/10/2019 03:00,0.241,7.489,,,,,,,,,,,
31/10/2019 04:00,31/10/2019 04:00,0.23,7.375,,,,,,,,,,,
31/10/2019 05:00,31/10/2019 05:00,0.211,7.162,,,,,,,,,,,
31/10/2019 06:00,31/10/2019 06:00,0.208,7.126,,,,,,,,,,,
31/10/2019 07:00,31/10/2019 07:00,0.195,6.978,,,,,,,,,,,
31/10/2019 08:00,31/10/2019 08:00,0.194,6.971,,,,,,,,,,,
31/10/2019 09:00,31/10/2019 09:00,0.157,6.487,,,,,,,,,,,
31/10/2019 10:00,31/10/2019 10:00,0.268,7.788,,,,,,,,,,,
31/10/2019 11:00,31/10/2019 11:00,0.26,7.704,,,,,,,,,,,
31/10/2019 12:00,31/10/2019 12:00,0.236,7.447,,,,,,,,,,,
31/10/2019 13:00,31/10/2019 13:00,0.212,7.176,,,,,,,,,,,
31/10/2019 14:00,31/10/2019 14:00,0.193,6.941,,,,,,,,,,,
31/10/2019 15:00,31/10/2019 15:00,0.15,6.388,,,,,,,,,,,
31/10/2019 16:00,31/10/2019 16:00,0.215,7.21,,,,,,,,,,,
31/10/2019 17:00,31/10/2019 17:00,0.271,7.82,,,,,,,,,,,
31/10/2019 18:00,31/10/2019 18:00,0.271,7.814,,,,,,,,,,,
31/10/2019 19:00,31/10/2019 19:00,0.244,7.528,,,,,,,,,,,
31/10/2019 20:00,31/10/2019 20:00,0.204,7.088,,,,,,,,,,,
31/10/2019 21:00,31/10/2019 21:00,0.187,6.874,,,,,,,,,,,
31/10/2019 22:00,31/10/2019 22:00,0.164,6.582,,,,,,,,,,,
31/10/2019 23:00,31/10/2019 23:00,0.157,6.479,,,,,,,,,,,
01/11/2019 00:00,01/11/2019 00:00,0.146,6.336,,,,,,,,,,,
01/11/2019 01:00,01/11/2019 01:00,0.169,6.65,,,,,,,,,,,
01/11/2019 02:00,01/11/2019 02:00,0.219,7.253,,,,,,,,,,,
01/11/2019 03:00,01/11/2019 03:00,0.259,7.695,,,,,,,,,,,
01/11/2019 04:00,01/11/2019 04:00,0.283,7.935,,,,,,,,,,,
01/11/2019 05:00,01/11/2019 05:00,0.299,8.092,,,,,,,,,,,
01/11/2019 06:00,01/11/2019 06:00,0.373,8.782,,,,,,,,,,,
01/11/2019 07:00,01/11/2019 07:00,0.474,9.695,,,,,,,,,,,
01/11/2019 08:00,01/11/2019 08:00,0.491,9.855,,,,,,,,,,,
01/11/2019 09:00,01/11/2019 09:00,0.426,9.268,,,,,,,,,,,
01/11/2019 10:00,01/11/2019 10:00,0.307,8.172,,,,,,,,,,,
01/11/2019 11:00,01/11/2019 11:00,0.213,7.184,,,,,,,,,,,
01/11/2019 12:00,01/11/2019 12:00,0.164,6.579,,,,,,,,,,,
01/11/2019 13:00,01/11/2019 13:00,0.189,6.895,,,,,,,,,,,
01/11/2019 14:00,01/11/2019 14:00,0.214,7.192,,,,,,,,,,,
01/11/2019 15:00,01/11/2019 15:00,0.212,7.179,,,,,,,,,,,
01/11/2019 16:00,01/11/2019 16:00,0.278,7.883,,,,,,,,,,,
01/11/2019 17:00,01/11/2019 17:00,0.32,8.293,,,,,,,,,,,
01/11/2019 18:00,01/11/2019 18:00,0.321,8.299,,,,,,,,,,,
01/11/2019 19:00,01/11/2019 19:00,0.345,8.536,,,,,,,,,,,
01/11/2019 20:00,01/11/2019 20:00,0.387,8.914,,,,,,,,,,,
01/11/2019 21:00,01/11/2019 21:00,0.432,9.322,,,,,,,,,,,
01/11/2019 22:00,01/11/2019 22:00,0.43,9.303,,,,,,,,,,,
01/11/2019 23:00,01/11/2019 23:00,0.443,9.415,,,,,,,,,,,
02/11/2019 00:00,02/11/2019 00:00,0.559,10.471,,,,,,,,,,,
02/11/2019 01:00,02/11/2019 01:00,0.584,10.699,,,,,,,,,,,
02/11/2019 02:00,02/11/2019 02:00,0.545,10.336,,,,,,,,,,,
02/11/2019 03:00,02/11/2019 03:00,0.498,9.908,,,,,,,,,,,
02/11/2019 04:00,02/11/2019 04:00,0.476,9.718,,,,,,,,,,,
02/11/2019 05:00,02/11/2019 05:00,0.434,9.338,,,,,,,,,,,
02/11/2019 06:00,02/11/2019 06:00,0.407,9.097,,,,,,,,,,,
02/11/2019 07:00,02/11/2019 07:00,0.449,9.479,,,,,,,,,,,
02/11/2019 08:00,02/11/2019 08:00,0.472,9.682,,,,,,,,,,,
02/11/2019 09:00,02/11/2019 09:00,0.455,9.529,,,,,,,,,,,
02/11/2019 10:00,02/11/2019 10:00,0.439,9.383,,,,,,,,,,,
02/11/2019 11:00,02/11/2019 11:00,0.294,8.044,,,,,,,,,,,
02/11/2019 12:00,02/11/2019 12:00,0.174,6.712,,,,,,,,,,,
02/11/2019 13:00,02/11/2019 13:00,0.28,7.9,,,,,,,,,,,
02/11/2019 14:00,02/11/2019 14:00,0.378,8.833,,,,,,,,,,,
02/11/2019 15:00,02/11/2019 15:00,0.339,8.479,,,,,,,,,,,
02/11/2019 16:00,02/11/2019 16:00,0.321,8.299,,,,,,,,,,,
02/11/2019 17:00,02/11/2019 17:00,0.28,7.905,,,,,,,,,,,
02/11/2019 18:00,02/11/2019 18:00,0.244,7.527,,,,,,,,,,,
02/11/2019 19:00,02/11/2019 19:00,0.231,7.385,,,,,,,,,,,
02/11/2019 20:00,02/11/2019 20:00,0.206,7.101,,,,,,,,,,,
02/11/2019 21:00,02/11/2019 21:00,0.176,6.735,,,,,,,,,,,
02/11/2019 22:00,02/11/2019 22:00,0.149,6.369,,,,,,,,,,,
02/11/2019 23:00,02/11/2019 23:00,0.125,6.01,,,,,,,,,,,
03/11/2019 00:00,03/11/2019 00:00,0.105,5.686,,,,,,,,,,,
